"catalogNumber","sourceURL","originalURL","thumbnailURL","URL"
"USCH0079137","https://img.cyverse.org/resize?width=4000&url=https://data.cyverse.org/dav-anon/iplant/projects/sernec/USCH/Scotty/SERNEC/JPG/2023/2023_09_29/USCH0079137.JPG","https://img.cyverse.org/resize?width=4000&url=https://data.cyverse.org/dav-anon/iplant/projects/sernec/USCH/Scotty/SERNEC/JPG/2023/2023_09_29/USCH0079137.JPG","https://img.cyverse.org/thumbnail?height=200&url=https://data.cyverse.org/dav-anon/iplant/projects/sernec/USCH/Scotty/SERNEC/JPG/2023/2023_09_29/USCH0079137.JPG","https://img.cyverse.org/resize?width=1250&url=https://data.cyverse.org/dav-anon/iplant/projects/sernec/USCH/Scotty/SERNEC/JPG/2023/2023_09_29/USCH0079137.JPG"
"USCH0079138","https://img.cyverse.org/resize?width=4000&url=https://data.cyverse.org/dav-anon/iplant/projects/sernec/USCH/Scotty/SERNEC/JPG/2023/2023_09_29/USCH0079138.JPG","https://img.cyverse.org/resize?width=4000&url=https://data.cyverse.org/dav-anon/iplant/projects/sernec/USCH/Scotty/SERNEC/JPG/2023/2023_09_29/USCH0079138.JPG","https://img.cyverse.org/thumbnail?height=200&url=https://data.cyverse.org/dav-anon/iplant/projects/sernec/USCH/Scotty/SERNEC/JPG/2023/2023_09_29/USCH0079138.JPG","https://img.cyverse.org/resize?width=1250&url=https://data.cyverse.org/dav-anon/iplant/projects/sernec/USCH/Scotty/SERNEC/JPG/2023/2023_09_29/USCH0079138.JPG"
"USCH0079139","https://img.cyverse.org/resize?width=4000&url=https://data.cyverse.org/dav-anon/iplant/projects/sernec/USCH/Scotty/SERNEC/JPG/2023/2023_09_29/USCH0079139.JPG","https://img.cyverse.org/resize?width=4000&url=https://data.cyverse.org/dav-anon/iplant/projects/sernec/USCH/Scotty/SERNEC/JPG/2023/2023_09_29/USCH0079139.JPG","https://img.cyverse.org/thumbnail?height=200&url=https://data.cyverse.org/dav-anon/iplant/projects/sernec/USCH/Scotty/SERNEC/JPG/2023/2023_09_29/USCH0079139.JPG","https://img.cyverse.org/resize?width=1250&url=https://data.cyverse.org/dav-anon/iplant/projects/sernec/USCH/Scotty/SERNEC/JPG/2023/2023_09_29/USCH0079139.JPG"
"USCH0079140","https://img.cyverse.org/resize?width=4000&url=https://data.cyverse.org/dav-anon/iplant/projects/sernec/USCH/Scotty/SERNEC/JPG/2023/2023_09_29/USCH0079140.JPG","https://img.cyverse.org/resize?width=4000&url=https://data.cyverse.org/dav-anon/iplant/projects/sernec/USCH/Scotty/SERNEC/JPG/2023/2023_09_29/USCH0079140.JPG","https://img.cyverse.org/thumbnail?height=200&url=https://data.cyverse.org/dav-anon/iplant/projects/sernec/USCH/Scotty/SERNEC/JPG/2023/2023_09_29/USCH0079140.JPG","https://img.cyverse.org/resize?width=1250&url=https://data.cyverse.org/dav-anon/iplant/projects/sernec/USCH/Scotty/SERNEC/JPG/2023/2023_09_29/USCH0079140.JPG"
"USCH0079141","https://img.cyverse.org/resize?width=4000&url=https://data.cyverse.org/dav-anon/iplant/projects/sernec/USCH/Scotty/SERNEC/JPG/2023/2023_09_29/USCH0079141.JPG","https://img.cyverse.org/resize?width=4000&url=https://data.cyverse.org/dav-anon/iplant/projects/sernec/USCH/Scotty/SERNEC/JPG/2023/2023_09_29/USCH0079141.JPG","https://img.cyverse.org/thumbnail?height=200&url=https://data.cyverse.org/dav-anon/iplant/projects/sernec/USCH/Scotty/SERNEC/JPG/2023/2023_09_29/USCH0079141.JPG","https://img.cyverse.org/resize?width=1250&url=https://data.cyverse.org/dav-anon/iplant/projects/sernec/USCH/Scotty/SERNEC/JPG/2023/2023_09_29/USCH0079141.JPG"
"USCH0079142","https://img.cyverse.org/resize?width=4000&url=https://data.cyverse.org/dav-anon/iplant/projects/sernec/USCH/Scotty/SERNEC/JPG/2023/2023_09_29/USCH0079142.JPG","https://img.cyverse.org/resize?width=4000&url=https://data.cyverse.org/dav-anon/iplant/projects/sernec/USCH/Scotty/SERNEC/JPG/2023/2023_09_29/USCH0079142.JPG","https://img.cyverse.org/thumbnail?height=200&url=https://data.cyverse.org/dav-anon/iplant/projects/sernec/USCH/Scotty/SERNEC/JPG/2023/2023_09_29/USCH0079142.JPG","https://img.cyverse.org/resize?width=1250&url=https://data.cyverse.org/dav-anon/iplant/projects/sernec/USCH/Scotty/SERNEC/JPG/2023/2023_09_29/USCH0079142.JPG"
"USCH0079143","https://img.cyverse.org/resize?width=4000&url=https://data.cyverse.org/dav-anon/iplant/projects/sernec/USCH/Scotty/SERNEC/JPG/2023/2023_09_29/USCH0079143.JPG","https://img.cyverse.org/resize?width=4000&url=https://data.cyverse.org/dav-anon/iplant/projects/sernec/USCH/Scotty/SERNEC/JPG/2023/2023_09_29/USCH0079143.JPG","https://img.cyverse.org/thumbnail?height=200&url=https://data.cyverse.org/dav-anon/iplant/projects/sernec/USCH/Scotty/SERNEC/JPG/2023/2023_09_29/USCH0079143.JPG","https://img.cyverse.org/resize?width=1250&url=https://data.cyverse.org/dav-anon/iplant/projects/sernec/USCH/Scotty/SERNEC/JPG/2023/2023_09_29/USCH0079143.JPG"
